question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years did Theo Bot serve as Ambassador of the Netherlands to Austria?,3,person,915,<num_years>,years,head,"category
person

His Excellency | Theo Bot
['Theo Bot (1966).jpg | Theo Bot in 1966']

Permanent Representative of the | Netherlands to the IAEA

In office | 1 July 1973 - 1 August 1976
Preceded by	Unknown
Succeeded by	Unknown

Ambassador of the | Netherlands to Austria

Ambassador of the | Netherlands to Canada

In office | 17 January 1968 - 1 July 1973
Preceded by	Unknown
Succeeded by	Unknown

Minister for Aid to | Developing Countries

In office | 14 April 1965 - 5 April 1967
Prime Minister	Jo Cals | (1965-1966) | Jelle Zijlstra | (1966-1967)
Preceded by	Office established
Succeeded by	Bé Udink

Minister of Education, | Arts and Sciences

In office | 24 July 1963 - 14 April 1965
Prime Minister	Victor Marijnen
Preceded by	Marga Klompé | ( | Ad interim | )
Succeeded by	Isaäc Arend Diepenhorst

Member of the House of Representatives

In office | 2 July 1963 - 24 July 1963
Parliamentary group	Catholic People's Party

State Secretary for the Interior

In office | 23 November 1959 - 24 July 1963
Prime Minister	Jan de Quay
Preceded by	Norbert Schmelzer | as State Secretary for the Interior, | Property and Public Sector | Organisations
Succeeded by	Theo Westerhout

Personal details
Born	Theodorus Hendrikus Bot | ( | 1911-07-20 | ) | 20 July 1911 | Dordrecht, Netherlands
Died	24 September 1984 | (1984-09-24) | (aged 73) | The Hague, Netherlands
Nationality	Dutch
Political party	Christian Democratic Appeal | (from 1980)
Other political | affiliations	Catholic People's Party | (until 1980)
Spouse(s)	Elisabeth van Hal | ( | married | 1936 | )
Children	Ben Bot (born 1937) | 6 other children
Alma mater	Utrecht University | (Bachelor of Laws, Master of Laws) | Royal Military Academy
Occupation	Politician · Diplomat · Civil servant · Jurist · Political consultant · Nonprofit director · Lobbyist · Army officer

Military service
Allegiance	Netherlands
Branch/service	Royal Netherlands | East Indies Army
Years of service	1936-1940 (Reserve) | 1940-1942 (Active duty)
Rank	Nl-landmacht-eerste luitenant.svg |  Lieutenant
Battles/wars	World War II | Pacific War | Dutch East Indies campaign | Battle of Borneo

","The table does not provide information on the specific years that Theo Bot served as Ambassador of the Netherlands to Austria. It only mentions that he held this position, but does not include the dates.
Final Answer: Unknown"
How many years did Thiago Alves play for Grêmio Náutico União starting from 2000?,3,volleyball,96,<num_years>,years,head,"category
volleyball

Thiago Alves
['Thiago Soares Alves.jpg']

Personal information
Full name	Thiago Soares Alves
Born	( | 1986-07-26 | ) | July 26, 1986 | (age 35) | Porto Alegre, Rio Grande do Sul, Brazil
Height	1.96 m (6 ft 5 in)

Volleyball information
Position	Outside spiker
Current club	Montes Claros Vôlei
Number	17

Career
['Years | Teams', '2000-2003 | Brazil | Grêmio Náutico União', '2003-2004 | Brazil | Bento Gonçalves', '2004-2005 | Brazil | On Line Novo Hamburgo', '2006-2007 | Brazil | Unisul/Florianópolis', '2007-2009 | Brazil | Cimed/Florianópolis', '2009-2010 | Brazil | Cimed Malwee', '2010-2011 | Brazil | SESI-SP', '2011-2012 | Japan | Panasonic Panthers', '2012-2013 | Brazil | RJX', '2013-2014 | Turkey | Fenerbahçe Grundig', '2014-2015 | Japan | Panasonic Panthers', '2015-2016 | Brazil | SESI-SP', '2016-2017 | Italy | Vibo Valentia', '2017-2018 | Brazil | Maringá Vôlei', '2018-2019 | Brazil | Apan Vôlei/Blumenau', '2019- | Brazil | Montes Claros Vôlei']

National team
['2007-2013 | Brazil']

Men's volleyball

Representing | Brazil

Olympic Games
['Silver medal - second place | 2012 London | Team']

World Grand Champions Cup
['Gold medal - first place | 2009 Japan | Team', 'Gold medal - first place | 2013 Japan | Team']

World League
['Gold medal - first place | 2007 Katowice | Team', 'Gold medal - first place | 2009 Belgrade | Team', 'Gold medal - first place | 2010 Córdoba | Team', 'Silver medal - second place | 2011 Gdansk', 'Silver medal - second place | 2013 Mar del Plata | Team']

Pan American Games
['Gold medal - first place | 2011 Guadalajara | Team']

South American Championship
['Gold medal - first place | 2007 Chile', 'Gold medal - first place | 2009 Colombia', 'Gold medal - first place | 2011 Brazil']

","Thiago Alves played for Grêmio Náutico União from 2000 to 2003. To find the number of years, subtract the start year from the end year and then add 1 (since both the start and end years are inclusive): 2003 - 2000 + 1 = 4.
Final Answer: 4 years"
How many years did Zinedine Zidane spend in the youth division?,9,footballer,40,<num_years>,years,head,"category
footballer

caption
Zinedine Zidane

infobox-image
Zinedine Zidane by Tasnim 03.jpg | Zidane in 2017

Personal information
Full name	Zinedine Yazid Zidane
Place of birth	Marseille, France
Height	1.85 m (6 ft 1 in)
Position(s)	Attacking midfielder

Youth career
1981-1982	AS Foresta
1982-1983	US Saint-Henri
1983-1986	SO Septèmes-les-Vallons
1986-1989	Cannes

Senior career*
['Years | Team | League appearances | ( | League goals | )', '1989-1992 | Cannes | 61 | (6)', '1992-1996 | Bordeaux | 139 | (28)', '1996-2001 | Juventus | 151 | (24)', '2001-2006 | Real Madrid | 155 | (37)', 'Total | 506 | (95)']

National team
['1988-1989 | France U17 | 4 | (1)', '1989-1990 | France U18 | 6 | (0)', '1990-1994 | France U21 | 20 | (3)', '1994-2006 | France | 108 | (31)']

Teams managed
2013-2014	Real Madrid (assistant)
2014-2016	Real Madrid Castilla
2016-2018	Real Madrid
2019-2021	Real Madrid

Men's football

Representing | France

FIFA World Cup
['Winner | 1998', 'Runner-up | 2006']

UEFA European Championship
['Winner | 2000', '*Club domestic league appearances and goals']

","Zinedine Zidane spent time in the youth division from 1981 to 1989. To find the number of years, subtract the start year from the end year: 1989 - 1981 = 8.
Final Answer: 8 years"
How many years did it take Sri Lanka to become a full ICC member after becoming an Associate member?,16,national cricket team,1191,<num_years>,years,head,"category
national cricket team

caption
Sri Lanka

infobox-image
Refer to caption | Sri Lanka cricket crest

Nickname(s)
The Lions

Association
Sri Lanka Cricket

Personnel
Test captain	Dimuth Karunaratne
One Day captain	Dasun Shanaka
T20I captain	Dasun Shanaka
Coach	Chris Silverwood

History
Test status acquired	1981

International Cricket Council
ICC status	Associate Member (1965) | Full Member (1981)
ICC region	Asia
['ICC Rankings | Current | Best-ever', 'Test | 7th | 2nd (2002)', 'ODI | 8th | 1st (1996)', 'T20I | 9th | 1st (2012)']

Tests
First Test	v | England at P. Sara Oval, Colombo; 17-21 February 1982
Last Test	v | Australia at Galle International Stadium, Galle; 8-11 July 2022
World Test Championship appearances	2 ( | first in 2019-2021 | )
Best result	7th place (2019-2021)
['Tests | Played | Won/Lost', 'Total | 305 | 97/116 | (92 draws)', 'This year | 6 | 2/3 | (1 draw)']

One Day Internationals
First ODI	v | West Indies at Old Trafford, Manchester; 7 June 1975
Last ODI	v | Australia at R. Premadasa Stadium, Colombo; 24 June 2022
World Cup appearances	12 ( | first in 1975 | )
Best result	Champions (1979)
World Cup Qualifier appearances	1 ( | first in 1979 | )
['ODIs | Played | Won/Lost', 'Total | 875 | 398/434 | (5 ties, 38 no results)', 'This year | 8 | 5/3 | (0 ties, 0 no result)']

Twenty20 Internationals
First T20I	v | England at The Rose Bowl, Southampton; 15 June 2006
Last T20I	v | Australia at Pallekele International Cricket Stadium, Pallekele; 11 June 2022
T20 World Cup appearances	7 ( | first in 2007 | )
Best result	Champions (2014)
['T20Is | Played | Won/Lost', 'Total | 159 | 69/85 | (3 ties, 2 no results)', 'This year | 11 | 2/8 | (1 tie, 0 no result)', 'Test kit | Kit left arm blueborder.png | Kit right arm blueborder.png | ODI kit | Kit left arm greenshoulders.png | Kit right arm orange shoulders.png | T20I kit', 'As of 11 July 2022']

","Sri Lanka became an Associate Member of the ICC in 1965 and a Full Member in 1981. To find the number of years between these two dates, subtract the Associate Member year from the Full Member year: 1981 - 1965 = 16.
Final Answer: 16 years"
How many years did it take for Claire Leroy to win a gold medal after her first bronze medal?,3,sailor,671,<num_years>,years,head,"category
sailor

caption
Claire Leroy

infobox-image
Claire Leroy St-Quay 2011.jpg | Claire Leroy in Saint-Quay-Portrieux 2011

Personal information
Born	( | 1980-03-09 | ) | 9 March 1980 | (age 42) | Nantes, France

Sailing

Representing | France

World Championships
['Gold medal - first place | 2007 Saint Quay | Match racing', 'Gold medal - first place | 2008 Auckland | Match racing', 'Bronze medal - third place | 2004 Annapolis | Match racing', 'Bronze medal - third place | 2005 Hamilton | Match racing', 'Bronze medal - third place | 2011 Perth | Match racing']

","Claire Leroy won her first bronze medal in 2004 and her first gold medal in 2007. To find the number of years between these two years, subtract the year of the bronze medal from the year of the gold medal: 2007-2004=3.
Final Answer: 3 years"
How many years did it take for Mears to win a NASCAR Cup Series race?,4,martial artist,264,<num_years>,years,head,"category
martial artist

Casey Mears
Achievements	2007 Coca-Cola 600 winner | 2006 24 Hours of Daytona overall co-winner
['Casey Mears Richmond 2017.jpg | Mears in 2017']

NASCAR Cup Series career
2019 position	40th
Best finish in the championship	14th (2006)
First race	2003 Daytona 500 (Daytona)
Last race	2019 Daytona 500 (Daytona)
First win	2007 Coca-Cola 600 (Charlotte)
['489 races run over 15 years', 'Wins | Top tens | Poles', '1 | 51 | 3']

NASCAR Xfinity Series career
2017 position	28th
Best finish in the championship	20th (2007)
First race	2001 GNC Live Well 300 (Homestead)
Last race	2017 Ford EcoBoost 300 (Homestead)
First win	2006 USG Durock 300 (Chicago)
['107 races run over 10 years', 'Wins | Top tens | Poles', '1 | 34 | 4']

IndyCar Series career
2001 position	31st
Best finish in the championship	31st (2001)
First race	2001 Pennzoil Copper World Indy 200 (Phoenix)
Last race	2001 Atlanta 500 Classic (Atlanta)
['3 races run over 1 year', 'Wins | Podiums | Poles', '0 | 0 | 0']

Champ Car career
Best finish in the championship	23rd (2000)
First race	2000 Marlboro 500 (California)
Last race	2001 Marlboro 500 (California)
['5 races run over 2 years', 'Wins | Podiums | Poles', '0 | 0 | 0', 'Statistics current as of November 17, 2019.']

","Casey Mears' first NASCAR Cup Series race was the 2003 Daytona 500, and his first win was the 2007 Coca-Cola 600. To find out how many years it took for him to win a NASCAR Cup Series race, subtract the year of his first race from the year of his first win: 2007 - 2003 = 4.
Final Answer: 4 years"
How many years did it take for Sri Lanka to become a full member after attaining its Associate Member ICC status?,16,national cricket team,1191,<num_years>,years,head,"category
national cricket team

caption
Sri Lanka

infobox-image
Refer to caption | Sri Lanka cricket crest

Nickname(s)
The Lions

Association
Sri Lanka Cricket

Personnel
Test captain	Dimuth Karunaratne
One Day captain	Dasun Shanaka
T20I captain	Dasun Shanaka
Coach	Chris Silverwood

History
Test status acquired	1981

International Cricket Council
ICC status	Associate Member (1965) | Full Member (1981)
ICC region	Asia
['ICC Rankings | Current | Best-ever', 'Test | 7th | 2nd (2002)', 'ODI | 8th | 1st (1996)', 'T20I | 9th | 1st (2012)']

Tests
First Test	v | England at P. Sara Oval, Colombo; 17-21 February 1982
Last Test	v | Australia at Galle International Stadium, Galle; 8-11 July 2022
World Test Championship appearances	2 ( | first in 2019-2021 | )
Best result	7th place (2019-2021)
['Tests | Played | Won/Lost', 'Total | 305 | 97/116 | (92 draws)', 'This year | 6 | 2/3 | (1 draw)']

One Day Internationals
First ODI	v | West Indies at Old Trafford, Manchester; 7 June 1975
Last ODI	v | Australia at R. Premadasa Stadium, Colombo; 24 June 2022
World Cup appearances	12 ( | first in 1975 | )
Best result	Champions (1979)
World Cup Qualifier appearances	1 ( | first in 1979 | )
['ODIs | Played | Won/Lost', 'Total | 875 | 398/434 | (5 ties, 38 no results)', 'This year | 8 | 5/3 | (0 ties, 0 no result)']

Twenty20 Internationals
First T20I	v | England at The Rose Bowl, Southampton; 15 June 2006
Last T20I	v | Australia at Pallekele International Cricket Stadium, Pallekele; 11 June 2022
T20 World Cup appearances	7 ( | first in 2007 | )
Best result	Champions (2014)
['T20Is | Played | Won/Lost', 'Total | 159 | 69/85 | (3 ties, 2 no results)', 'This year | 11 | 2/8 | (1 tie, 0 no result)', 'Test kit | Kit left arm blueborder.png | Kit right arm blueborder.png | ODI kit | Kit left arm greenshoulders.png | Kit right arm orange shoulders.png | T20I kit', 'As of 11 July 2022']

","Sri Lanka attained its Associate Member ICC status in 1965 and became a Full Member in 1981. To find out how many years this took, subtract the year of Associate Member status from the year of Full Member status: 1981 - 1965 = 16.
Final Answer: 16 years"
How many years did it take for inflation in France to decrease by 0.8%?,1,economy,243,<num_years>,years,head,"category
economy

caption
Economy of | France

infobox-image
La Défense from the Arc de Triomphe 20150802.jpg | La Défense, the financial hub of France

Currency
Euro (EUR, €)

Fiscal year
Calendar year

Trade organisations
EU, WTO and OECD

Country group
Developed/Advanced | High-income economy

Statistics
Population	Increase |  68,035,000 (January 2021)
GDP	Increase |  $3.061 trillion (nominal; 2022 est.) | Increase |  $3.352 trillion (PPP; 2022 est.)
GDP rank	6th (nominal, 2022) | 10th (PPP, 2022)
GDP growth	1.8% |  (2018) | 1.5% |  (2019) | -8.1% |  (2020e) | 7.0% |  (2021e)
GDP per capita	Increase |  $46,834 (nominal; 2022 est.) | Increase |  $56,036 (PPP; 2022 est.)
GDP per capita rank	25th (nominal, 2022) | 26th (PPP, 2022)
GDP by sector	agriculture: 1.7% | industry: 19.5% | services: 78.8% | (2017 est)
Inflation (CPI)	0.5% (2020 est.) | 1.3% (2019) | 2.1% (2018)
Population below | poverty line	5.5% or 13.2% with DOM-TOM | Negative increase |  17.75% at risk of poverty or social exclusion (AROPE, 2018)
Gini coefficient	Positive decrease |  28.5 | low | (2018, Eurostat)
Human Development Index	Increase |  0.909 | very high | (2020) (26th) | Increase |  0.820 | very high | IHDI (2019)
Labour force	Increase |  30,394,934 (2020, ILO) | Increase |  72.4% employment rate (Target: 75%; 2019)
Labour force by occupation	agriculture: 2.8% | industry: 20% | services: 77.2% | (2016 est.)
Unemployment	Positive decrease |  7.4% with DOM-TOM (Q4, 2021) | Positive decrease |  15.9% youth unemployment (15 to 24-year-olds, Q4 2021)
Average gross salary	€35,484 / $42,300 annually (2017)
Average net salary	€27,543 / $31,304 annually (2022)
Main industries	Machinery | chemicals | automobiles | metallurgy | aircraft | electronics | textiles | food processing | tourism
Ease-of-doing-business rank	Steady |  32nd (very easy, 2020)

External
Exports	Decrease |  $746.9 billion (5th; 2020 est.)
Export goods	machinery and equipment, aircraft, plastics, chemicals, pharmaceutical products, iron and steel, beverages
Main export partners	Germany(+) 14.8% | Spain(+) 7.7% | Italy(+) 7.5% | United States(+) 7.2% | Belgium(+) 7% | United Kingdom(+) 6.7% | (2017)
Imports	Decrease |  $803.6 billion (4th; 2020 est.)
Import goods	machinery and equipment, vehicles, crude oil, aircraft, plastics, chemicals
Main import partners	Germany(+) 18.5% | Belgium(+) 10.2% | Netherlands(+) 8.3% | Italy(+) 7.9% | Spain 7.1% | United Kingdom(+) 5.3% | United States(+) 5.2% | China(-) 5.1% | (2017)
FDI stock	Increase |  $858.3 billion (31 December 2017 est.) | Increase |  Abroad: $1.429 trillion (31 December 2017 est.)
Current account	Increase |  −$18.10 billion (2019 est.)
Gross | external debt	$5.250 trillion (31 March 2017)

Public finances
Public debt	Steady |  98.1% of GDP (2019) | Negative increase |  €2.380 trillion (2019)
Budget balance	€72.8 billion deficit (2019) | −3.0% of GDP (2019)
Revenues	52.6% of GDP (2019)
Expenses	55.6% of GDP (2019)
Economic aid	donor | : ODA, $9.50 billion (2016)
Credit rating	Standard & Poor's | AA | Outlook: Stable | Moody's | Aa2 | Outlook: Stable | Fitch | AA | Outlook: Stable
Foreign reserves	Increase |  $237.83 billion (April 2020)
['All values, unless otherwise stated, are in US dollars.']

","The inflation rate in France was 2.1% in 2018 and 0.5% in 2020, with 1.3% in 2019. This indicates a decrease from 2.1% to 0.5%, which is a decrease of 1.6%. However, the question asks about a decrease of 0.8%, from 2.1% to 1.3%, which occurred from 2018 to 2019. Therefore, it took 1 year for the inflation rate to decrease by 0.8% (from 2.1% to 1.3%).
Final Answer: 1 year"
How many years did it take for the Human Development Index of France to grow by 0.089 points?,1,economy,243,<num_years>,years,head,"category
economy

caption
Economy of | France

infobox-image
La Défense from the Arc de Triomphe 20150802.jpg | La Défense, the financial hub of France

Currency
Euro (EUR, €)

Fiscal year
Calendar year

Trade organisations
EU, WTO and OECD

Country group
Developed/Advanced | High-income economy

Statistics
Population	Increase |  68,035,000 (January 2021)
GDP	Increase |  $3.061 trillion (nominal; 2022 est.) | Increase |  $3.352 trillion (PPP; 2022 est.)
GDP rank	6th (nominal, 2022) | 10th (PPP, 2022)
GDP growth	1.8% |  (2018) | 1.5% |  (2019) | -8.1% |  (2020e) | 7.0% |  (2021e)
GDP per capita	Increase |  $46,834 (nominal; 2022 est.) | Increase |  $56,036 (PPP; 2022 est.)
GDP per capita rank	25th (nominal, 2022) | 26th (PPP, 2022)
GDP by sector	agriculture: 1.7% | industry: 19.5% | services: 78.8% | (2017 est)
Inflation (CPI)	0.5% (2020 est.) | 1.3% (2019) | 2.1% (2018)
Population below | poverty line	5.5% or 13.2% with DOM-TOM | Negative increase |  17.75% at risk of poverty or social exclusion (AROPE, 2018)
Gini coefficient	Positive decrease |  28.5 | low | (2018, Eurostat)
Human Development Index	Increase |  0.909 | very high | (2020) (26th) | Increase |  0.820 | very high | IHDI (2019)
Labour force	Increase |  30,394,934 (2020, ILO) | Increase |  72.4% employment rate (Target: 75%; 2019)
Labour force by occupation	agriculture: 2.8% | industry: 20% | services: 77.2% | (2016 est.)
Unemployment	Positive decrease |  7.4% with DOM-TOM (Q4, 2021) | Positive decrease |  15.9% youth unemployment (15 to 24-year-olds, Q4 2021)
Average gross salary	€35,484 / $42,300 annually (2017)
Average net salary	€27,543 / $31,304 annually (2022)
Main industries	Machinery | chemicals | automobiles | metallurgy | aircraft | electronics | textiles | food processing | tourism
Ease-of-doing-business rank	Steady |  32nd (very easy, 2020)

External
Exports	Decrease |  $746.9 billion (5th; 2020 est.)
Export goods	machinery and equipment, aircraft, plastics, chemicals, pharmaceutical products, iron and steel, beverages
Main export partners	Germany(+) 14.8% | Spain(+) 7.7% | Italy(+) 7.5% | United States(+) 7.2% | Belgium(+) 7% | United Kingdom(+) 6.7% | (2017)
Imports	Decrease |  $803.6 billion (4th; 2020 est.)
Import goods	machinery and equipment, vehicles, crude oil, aircraft, plastics, chemicals
Main import partners	Germany(+) 18.5% | Belgium(+) 10.2% | Netherlands(+) 8.3% | Italy(+) 7.9% | Spain 7.1% | United Kingdom(+) 5.3% | United States(+) 5.2% | China(-) 5.1% | (2017)
FDI stock	Increase |  $858.3 billion (31 December 2017 est.) | Increase |  Abroad: $1.429 trillion (31 December 2017 est.)
Current account	Increase |  −$18.10 billion (2019 est.)
Gross | external debt	$5.250 trillion (31 March 2017)

Public finances
Public debt	Steady |  98.1% of GDP (2019) | Negative increase |  €2.380 trillion (2019)
Budget balance	€72.8 billion deficit (2019) | −3.0% of GDP (2019)
Revenues	52.6% of GDP (2019)
Expenses	55.6% of GDP (2019)
Economic aid	donor | : ODA, $9.50 billion (2016)
Credit rating	Standard & Poor's | AA | Outlook: Stable | Moody's | Aa2 | Outlook: Stable | Fitch | AA | Outlook: Stable
Foreign reserves	Increase |  $237.83 billion (April 2020)
['All values, unless otherwise stated, are in US dollars.']

","The Human Development Index (HDI) of France in 2019 was 0.820 and in 2020 it was 0.909. To find the difference, subtract the earlier value from the later value: 0.909 - 0.820 = 0.089. The HDI grew by 0.089 points from 2019 to 2020, which is 1 year.
Final Answer: 1 year"
How many years did it take for the NYSE to go from a US$20.161 trillion volume to a US$26.2 trillion market cap?,10,monument,626,<num_years>,years,head,"category
monument

caption
New York Stock Exchange

infobox-image
New York Stock Exchange Facade 2015.jpg

Type
Stock exchange

Location
New York City, New York, U.S.

Founded
May 17, 1792 | ; 229 years ago |  ( | 1792-05-17 | )

Owner
Intercontinental Exchange

Key people
Jeffrey Sprecher (chairman) | Betty Liu (executive vice chairman) | Stacey Cunningham (president)

Currency
United States dollar

Number |  of listings
2,400

Market cap
US$26.2 trillion (2021)

Volume
US$20.161 trillion (2011)

Indices
Dow Jones Industrial Average | S&P 500 | NYSE Composite

Website
nyse.com

","The NYSE had a volume of $20.161 trillion in 2011 and a market cap of $26.2 trillion in 2021. To find the number of years between these two years, subtract the earlier year from the later year: 2021 - 2011 = 10 years.
Final Answer: 10 years"
How many years did it take for the fourth single to be released after the first single on the album 14 Shades of Grey?,1,album,942,<num_years>,years,head,"category
album

14 Shades of Grey
['The gray words ""Staind"".']

Studio album by | Staind
Released	May 20, 2003
Recorded	September 2002 - March 2003
Studio	Westlake Recording Studios in Los Angeles, California
Genre	Post-grunge | alternative rock | alternative metal
Length	62 | 12
Label	Flip, Elektra
Producer	Josh Abraham

Staind chronology
['Break the Cycle | (2001) | 14 Shades of Grey | (2003) | Chapter V | (2005)']

Singles from |  14 Shades of Grey
['""Price to Play"" | Released: April 1, 2003 | ""So Far Away"" | Released: June 17, 2003 | ""How About You"" | Released: December 23, 2003 | ""Zoe Jane"" | Released: April 5, 2004']

","The first single, ""Price to Play"", was released on April 1, 2003. The fourth single, ""Zoe Jane"", was released on April 5, 2004. To find the number of years between these two dates, subtract the year of the first single from the year of the fourth single: 2004 - 2003 = 1.
Final Answer: 1 year"
How many years did it take to rebuild the Palace of Westminster?,36,monument,726,<num_years>,years,head,"category
monument

Palace of Westminster
Location	Westminster | London | SW1A 0AA | United Kingdom
Coordinates	.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 51°29′57″N | 00°07′29″W | ﻿ / ﻿ | 51.49917°N 0.12472°W | ﻿ / | 51.49917; -0.12472 | Coordinates | 51°29′57″N | 00°07′29″W | ﻿ / ﻿ | 51.49917°N 0.12472°W | ﻿ / | 51.49917; -0.12472
Area	112,476 m | 2 | (1,210,680 sq ft) (internal)
Built	1016 | ; 1006 years ago |  ( | 1016 | )
Demolished	1834 (due to fire)
Rebuilt	1840-1876
Architects	Charles Barry and Augustus Pugin
Architectural style(s)	Perpendicular Gothic Revival
Owner	Queen Elizabeth II in right of the Crown
['Parliament at Sunset.JPG | Seen from across the River Thames with Westminster Bridge in the foreground']

UNESCO World Heritage Site
Official name	Palace of Westminster, Westminster Abbey, and St Margaret's Church
Type	Cultural
Criteria	i, ii, iv
Designated	1987 | (11th session)
Reference no.	426
Country	United Kingdom
Region	Europe
Extensions	2008

Listed Building - Grade I
Official name	Houses of Parliament and The Palace of Westminster
Designated	5 February 1970
Reference no.	1226284
['.mw-parser-output .locmap .od{position:absolute}.mw-parser-output .locmap .id{position:absolute;line-height:0}.mw-parser-output .locmap .l0{font-size:0;position:absolute}.mw-parser-output .locmap .pv{line-height:110%;position:absolute;text-align:center}.mw-parser-output .locmap .pl{line-height:110%;position:absolute;top:-.75em;text-align:right}.mw-parser-output .locmap .pr{line-height:110%;position:absolute;top:-.75em;text-align:left}.mw-parser-output .locmap .pv>div{display:inline;padding:1px}.mw-parser-output .locmap .pl>div{display:inline;padding:1px;float:right}.mw-parser-output .locmap .pr>div{display:inline;padding:1px;float:left} | Palace of Westminster is located in Central London | Palace of Westminster | Location of the Palace of Westminster in central London']

","The Palace of Westminster was rebuilt from 1840 to 1876. To find the number of years it took to rebuild, subtract the start year from the end year: 1876 - 1840 = 36.
Final Answer: 36 years"
"How many years did it take to record ""21st Century Breakdown""?",2,song,1070,<num_years>,years,head,"category
song

""21st Century Breakdown""
['Green Day - 21st Century Breakdown single cover.jpg']

Single by Green Day

from the album | 21st Century Breakdown
Released	December 21, 2009
Recorded	2008-2009 at Ocean Way Recording, Hollywood, California; Studio 880, Oakland, California; Jel Studios, Newport Beach, California; Costa Mesa Studios, Costa Mesa, California
Genre	
Length	5 | 09 | (album) | 4:41 (radio/video)
Label	Reprise
Songwriter(s)	Billie Joe Armstrong | Mike Dirnt | Tré Cool
Producer(s)	Butch Vig | Green Day

Green Day singles chronology
['""East Jesus Nowhere"" | (2009) | "" | 21st Century Breakdown | "" | (2009) | ""Last of the American Girls"" | (2010)']

Music video
['""21st Century Breakdown"" | on YouTube']

","The recording of ""21st Century Breakdown"" took place from 2008 to 2009. To find the number of years, subtract the start year from the end year: 2009 - 2008 = 1.
Final Answer: 1 year"
How many years did the B-24 Skua fly before it was completely retired?,8,aircraft,226,<num_years>,years,head,"category
aircraft

B-24 Skua
Role	Carrier-based dive bomber/fighter | Type of aircraft
Manufacturer	Blackburn Aircraft
First flight	9 February 1937
Introduction	November 1938
Retired	1941 (withdrawn from front line) | March 1945 (withdrawn from other duties)
Primary user	Fleet Air Arm
Number built	192
Variants	Blackburn Roc
['15 Blackburn Skua, Bristol Perseus (15650612347).jpg', 'Blackburn Skua in flight']

","The B-24 Skua had its first flight in 1937 and was completely retired in 1945. To get the number of years between these two years, subtract the start year from the end year: 1945-1937=8.
Final Answer: 8 years"
How many years did the Coordination Center for Ethnic Germans remain operational?,8,agency,1139,<num_years>,years,head,"category
agency

caption
Coordination Center | for Ethnic Germans

Agency overview
Formed	c.1937
Dissolved	May 8, 1945
Superseding agency	.mw-parser-output .plainlist ol,.mw-parser-output .plainlist ul{line-height:inherit;list-style:none;margin:0;padding:0}.mw-parser-output .plainlist ol li,.mw-parser-output .plainlist ul li{margin-bottom:0} | Reichskommissar für die Festigung deutschen Volkstums | (RKFDV)
Jurisdiction	Germany | Occupied Europe
Headquarters	Unter den Linden 64, Berlin | .mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 52°31′1.03″N | 13°23′0.28″E | ﻿ / ﻿ | 52.5169528°N 13.3834111°E | ﻿ / | 52.5169528; 13.3834111
Employees	5,000 c.January 1942
Ministers responsible	NSDAP | Reichsschatzmeister | Franz Xaver Schwarz, (1937-1939) | Reichsführer-SS | Heinrich Himmler, (1939-1945)
Agency executive	SS-Obergruppenführer Werner Lorenz, | Chef für Volksdeutsche Mittelstelle | (1937-1945)
Parent agency	NSDAP | Allgemeine-SS

","The Coordination Center for Ethnic Germans was formed around 1937 and dissolved on May 8, 1945. To find the number of years it remained operational, subtract the formation year from the dissolution year: 1945 - 1937 = 8.
Final Answer: 8 years"
