question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years ago was Nate Archibald inducted into the Basketball Hall of Fame?,16,nba,83,<num_years>,years,head,"category
nba

caption
Nate Archibald

infobox-image
Nate Archibald 1974.jpeg | Archibald with the Kansas City-Omaha Kings in 1974

Personal information
Listed height	6 ft 1 in (1.85 m)
Listed weight	150 lb (68 kg)

Career information
High school	DeWitt Clinton (The Bronx, New York)
College	Arizona Western (1966-1967) | UTEP (1967-1970)
NBA draft	1970 / Round: 2 / Pick: 19th overall
Playing career	1970-1984
Position	Point guard
Number	10, 1, 7
['Selected by the Cincinnati Royals']

Career history
1970-1976	Cincinnati Royals / Kansas City-Omaha Kings / Kansas City Kings
1976-1977	New York Nets
1977-1978	Buffalo Braves
1978-1983	Boston Celtics
1983-1984	Milwaukee Bucks

Career highlights and awards
['NBA champion (1981) | 6× NBA All-Star (1973, 1975, 1976, 1980-1982) | NBA All-Star Game MVP (1981) | 3× All-NBA First Team (1973, 1975, 1976) | 2× All-NBA Second Team (1972, 1981) | NBA scoring champion (1973) | NBA assists leader (1973) | NBA anniversary team (50th, 75th) | No. 1 retired by Sacramento Kings | First-team All-WAC (1970) | No. 14 retired by UTEP Miners']

Career statistics
Points	16,481 (18.8 ppg)
Assists	6,476 (7.4 apg)
Rebounds	2,046 (2.3 rpg)

Stats | Edit this at Wikidata |  at NBA.com

Stats at Basketball-Reference.com

Basketball Hall of Fame as player

College Basketball Hall of Fame | Inducted in 2006

","Nate Archibald was inducted into the Basketball Hall of Fame as a player in 1991. The current date is December 2022. To find out how many years ago he was inducted, subtract the year of induction from the current year: 2022 - 1991 = 31.
Final Answer: 31 years ago."
How many years ago was Scottie Pippen awarded NBA steals leader?,27,nba,89,<num_years>,years,head,"category
nba

caption
Scottie Pippen

infobox-image
Scottie Pippen 5-2-22 (cropped).jpg | Pippen in 2022

Personal information
Born	( | 1965-09-25 | ) | September 25, 1965 | (age 56) | Hamburg, Arkansas, US
Listed height	6 ft 8 in (2.03 m)
Listed weight	228 lb (103 kg)

Career information
High school	Hamburg | (Hamburg, Arkansas)
College	Central Arkansas (1983-1987)
NBA draft	1987 / Round: 1 / Pick: 5th overall
Playing career	1987-2004, 2008
Position	Small forward
Number	33
['Selected by the Seattle SuperSonics']

Career history
1987-1998	Chicago Bulls
1999	Houston Rockets
1999-2003	Portland Trail Blazers
2003-2004	Chicago Bulls
2008	Sundsvall Dragons

Career highlights and awards
['6× NBA champion (1991-1993, 1996-1998) | 7× NBA All-Star (1990, 1992-1997) | NBA All-Star Game MVP (1994) | 3× All-NBA First Team (1994-1996) | 2× All-NBA Second Team (1992, 1997) | 2× All-NBA Third Team (1993, 1998) | 8× NBA All-Defensive First Team (1992-1999) | 2× NBA All-Defensive Second Team (1991, 2000) | NBA steals leader (1995) | NBA anniversary team (50th, 75th) | No. 33 retired by Chicago Bulls | USA Basketball Male Athlete of the Year (1996) | 2× Consensus NAIA All-American (1986, 1987) | No. 33 retired by Central Arkansas Bears']

Career NBA statistics
Points	18,940 (16.1 ppg)
Rebounds	7,494 (6.4 rpg)
Assists	6,135 (5.2 apg)

Stats | Edit this at Wikidata |  at NBA.com

Stats at Basketball-Reference.com

Basketball Hall of Fame as player

Men's basketball

Representing | the | United States

Olympic Games
['Gold medal - first place | 1992 Barcelona | Team competition', 'Gold medal - first place | 1996 Atlanta | Team competition']

FIBA Americas Championship
[""Gold medal - first place | 1992 Portland | Men's basketball""]

","Scottie Pippen was awarded NBA steals leader in 1995. Given that the current date is December 2022, we can calculate how many years ago this was by subtracting 1995 from 2022:

2022 - 1995 = 27

Final Answer: 27 years ago."
How many years ago was Tony Stewart awarded the IROC championship?,16,racing,272,<num_years>,years,head,"category
car driver

Tony Stewart
Born	Anthony Wayne Stewart | ( | 1971-05-20 | ) | May 20, 1971 | (age 51) | Columbus, Indiana
Height	5 ft 9 in (1.75 m)
Weight	180 lb (82 kg)
Achievements	2002, 2005, 2011 NASCAR Cup Series Champion | 1997 IndyCar Series Champion | 1995 USAC Triple Crown Champion | 1994 USAC National Midget Series Champion | 2006 IROC champion | 2021 SRX Series Champion | 2005, 2007 Brickyard 400 Winner | 2009 Sprint All-Star Race winner | 2001, 2002, 2007 Budweiser Shootout Winner | 2006, 2008, 2009 Prelude to the Dream Winner | 2005, 2007, 2012 Gatorade Duel Winner | 2000 Turkey Night Grand Prix Winner | 2002, 2007 Chili Bowl Winner | 2014 NASCAR Cup Series Champion as co-owner | 2017 Daytona 500 winner as co-owner | Has won with three separate engine manufacturers in NASCAR (Pontiac, Toyota, Chevrolet)
Awards	1999 Winston Cup Series Rookie of the Year | 1996 Indianapolis 500 Rookie of the Year | National Midget Auto Racing Hall of Fame (2001) | USAC Hall of Fame (2016) | Indianapolis Motor Speedway Hall of Fame (2018) | Motorsports Hall of Fame of America (2019) | NASCAR Hall of Fame (2020) | National Sprint Car Hall of Fame (2022)
['Tony stewart (51221641988) (cropped).jpg | Stewart at the 2021 Indianapolis 500']

NASCAR Cup Series career
2016 position	15th
Best finish in the championship	1st (2002, 2005, 2011)
First race	1999 Daytona 500 (Daytona)
Last race	2016 Ford EcoBoost 400 (Homestead)
First win	1999 Exide NASCAR Select Batteries 400 (Richmond)
Last win	2016 Toyota/Save Mart 350 (Sonoma)
['618 races run over 18 years', 'Wins | Top tens | Poles', '49 | 308 | 15']

NASCAR Xfinity Series career
2013 position	96th
Best finish in the championship	21st (1998)
First race	1996 Goody's Headache Powder 300 (Daytona)
Last race	2014 DRIVE4COPD 300 (Daytona)
First win	2005 Hershey's Take 5 300 (Daytona)
Last win	2013 DRIVE4COPD 300 (Daytona)
['94 races run over 18 years', 'Wins | Top tens | Poles', '11 | 41 | 6']

NASCAR Camping World Truck Series career
Best finish in the championship	61st (2005)
First race	1996 Cummins 200 (IRP)
Last race	2005 MBNA RacePoints 200 (Dover)
First win	2002 Virginia Is For Lovers 200 (Richmond)
Last win	2003 Virginia Is For Lovers 200 (Richmond)
['6 races run over 9 years', 'Wins | Top tens | Poles', '2 | 5 | 0']

NASCAR Pinty's Series career
Best finish in the championship	11th (2002)
First race	2002 Canada Day Shootout (Cayuga)
['1 race run over 1 year', 'Wins | Top tens | Poles', '0 | 0 | 0']

IndyCar Series career
Team(s)	Team Menard | Tri-Star Racing | Chip Ganassi Racing
Best finish in the championship	1st (1997)
First race	1996 Indy 200 (Disney)
Last race	2001 Indianapolis 500 (Indy)
First win	1997 Samsonite 200 (Pikes Peak)
Last win	1998 New England 200 (Loudon)
['26 races run over 5 years', 'Wins | Podiums | Poles', '3 | 7 | 8', 'Statistics current as of June 19, 2021.']

","Tony Stewart was awarded the IROC (International Race of Champions) championship in 2006. Given that the current date is December 2022, we can calculate how many years ago this was by subtracting 2006 from 2022:

2022 - 2006 = 16

Final Answer: 16 years ago."
How many years ago was Valderøy Church consecrated?,61,church,714,<num_years>,years,head,"category
church

Valderøy Church

Valderøy kyrkje
Location	Giske Municipality, | Møre og Romsdal
Country	Norway
Denomination	Church of Norway
Churchmanship	Evangelical Lutheran
['Valderøy kirke fra RA.jpg | View of the church', '.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 62°30′12″N | 6°07′49″E | \ufeff / \ufeff | 62.5032375972°N 6.1302630008°E | \ufeff / | 62.5032375972; 6.1302630008 | Coordinates | 62°30′12″N | 6°07′49″E | \ufeff / \ufeff | 62.5032375972°N 6.1302630008°E | \ufeff / | 62.5032375972; 6.1302630008']

History
Status	Parish church
Founded	1961
Consecrated	29 July 1961

Architecture
Functional status	Active
Architect(s)	Øyvind Grimnes
Architectural type	Long church
Completed	1961 | (61 years ago) |  ( | 1961 | )

Specifications
Capacity	530
Materials	Stone/brick

Administration
Diocese	Møre bispedømme
Deanery	Nordre Sunnmøre prosti
Parish	Valderøy

Norwegian Cultural Heritage Site
Type	Church
Status	Not protected
ID	85743

","Valderøy Church was consecrated on 29 July 1961. To determine how many years ago this was from the current date, December 2022, we calculate the difference between 2022 and 1961.

2022 - 1961 = 61

Valderøy Church was consecrated 61 years ago.
Final Answer: 61 years ago."
How many years ago was Yale University named Collegiate School?,304,university,611,<num_years>,years,head,"category
university

caption
Yale University

infobox-image
Yale University Shield 1.svg | Coat of arms

Former names
Collegiate School (1701-1718) | Yale College (1718-present)

Motto
Lux et veritas | (Latin) | האורים והתמים | (Hebrew)

Motto in English
Light and truth

Type
Private research university

Established
October 9, 1701 | ; 320 years ago |  ( | 1701-10-09 | )

Accreditation
NECHE

Academic affiliations
AAU | IARU | NAICU | Space-grant

Endowment
$42.3 billion (2021)

President
Peter Salovey

Provost
Scott Strobel

Academic staff
4,869 (Fall 2019)

Students
12,060 (Fall 2020)

Undergraduates
4,703 (Fall 2020)

Postgraduates
7,357 (Fall 2020)

Location
New Haven | , | Connecticut | , | United States | .mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 41°18′59″N | 72°55′20″W |  / | 41.31639°N 72.92222°W |  / | 41.31639; -72.92222 | Coordinates | 41°18′59″N | 72°55′20″W |  / | 41.31639°N 72.92222°W |  / | 41.31639; -72.92222

Campus
Urban/College town, 1,015 acres (411 ha)

Newspaper
The Yale Daily News

Colors
Yale Blue | .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000}

Nickname
Bulldogs

Sporting affiliations
NCAA Division I FCS - Ivy League | ECAC Hockey | NEISA

Mascot
Handsome Dan

Website
yale | .edu

","Yale University was originally named the Collegiate School in 1701. The current year is 2022, so to find out how many years ago it was named Collegiate School, subtract 1701 from 2022: 2022 - 1701 = 321.
Final Answer: 321 years ago."
How many years ago was the B-24 Skua's first flight?,85,aircraft,226,<num_years>,years,head,"category
aircraft

B-24 Skua
Role	Carrier-based dive bomber/fighter | Type of aircraft
Manufacturer	Blackburn Aircraft
First flight	9 February 1937
Introduction	November 1938
Retired	1941 (withdrawn from front line) | March 1945 (withdrawn from other duties)
Primary user	Fleet Air Arm
Number built	192
Variants	Blackburn Roc
['15 Blackburn Skua, Bristol Perseus (15650612347).jpg', 'Blackburn Skua in flight']

","The B-24 Skua's first flight was on 9 February 1937. Given that the current date is December 2022, we need to calculate the number of years from 1937 to 2022.

2022 - 1937 = 85

Therefore, the first flight of the B-24 Skua was 85 years ago.
Final Answer: 85 years ago."
How many years ago was the CATAN 3rd edition released?,25,board game,1147,<num_years>,years,head,"category
board game

caption
Catan

infobox-image
Catan-2015-boxart.jpg

Other names
The Settlers of Catan

Designers
Klaus Teuber

Publishers
Kosmos (Germany) | Catan Studio (English-language) | Filosofia (France) | 999 Games (Benelux) | GP, Inc. (Japan) | Korea Board Games (Korea) | Smart (Russia) | Devir (Mexico) | Κάισσα (Greece) | Devir (Brazil) | HaKubia (Israel) | Galakta (Poland) | Albi (Czechia and Slovakia) | BrainGames (Latvia)

Publication
First edition: 1995 | ; 27 years ago |  ( | 1995 | ) | Second edition: 1996 | ; 26 years ago |  ( | 1996 | ) | Third edition: 1997 | ; 25 years ago |  ( | 1997 | ) | Fourth edition: 2007 | ; 15 years ago |  ( | 2007 | ) | Fifth edition: June 2015 | ; 7 years ago |  ( | 2015-06 | )

Players
3 to 4 (standard) | 5, or 6 (with expansions) | 5-12 (movie edition)

Setup time
15 minutes

Playing time
1-2 hours

Random chance
low-moderate

Skills required
Strategy | Negotiation

Website
catan | .com

","The third edition of Catan was released in 1997. Given that the current date is December 2022, we can calculate how many years ago this was by subtracting 1997 from 2022: 2022 - 1997 = 25.
Final Answer: 25 years ago."
How many years ago was the Coordination Center for Ethnic Germans founded?,85,agency,1139,<num_years>,years,head,"category
agency

caption
Coordination Center | for Ethnic Germans

Agency overview
Formed	c.1937
Dissolved	May 8, 1945
Superseding agency	.mw-parser-output .plainlist ol,.mw-parser-output .plainlist ul{line-height:inherit;list-style:none;margin:0;padding:0}.mw-parser-output .plainlist ol li,.mw-parser-output .plainlist ul li{margin-bottom:0} | Reichskommissar für die Festigung deutschen Volkstums | (RKFDV)
Jurisdiction	Germany | Occupied Europe
Headquarters	Unter den Linden 64, Berlin | .mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 52°31′1.03″N | 13°23′0.28″E | ﻿ / ﻿ | 52.5169528°N 13.3834111°E | ﻿ / | 52.5169528; 13.3834111
Employees	5,000 c.January 1942
Ministers responsible	NSDAP | Reichsschatzmeister | Franz Xaver Schwarz, (1937-1939) | Reichsführer-SS | Heinrich Himmler, (1939-1945)
Agency executive	SS-Obergruppenführer Werner Lorenz, | Chef für Volksdeutsche Mittelstelle | (1937-1945)
Parent agency	NSDAP | Allgemeine-SS

","The Coordination Center for Ethnic Germans was formed around 1937. Given that the current date is December 2022, we can calculate the number of years since its founding by subtracting 1937 from 2022:

2022 - 1937 = 85

Final Answer: 85 years ago."
How many years ago was the FAA Fairey Firefly retired from the Royal Navy?,66,aircraft,1128,<num_years>,years,head,"category
aircraft

Firefly
Role	Carrier-borne fighter | Strike fighter | Aerial reconnaissance | Type of aircraft
Manufacturer	Fairey Aviation Company, Ltd.
First flight	22 December 1941
Introduction	March 1943
Retired	1956 (Royal Navy)
Status	Retired from military service
Primary users	Royal Navy | Royal Australian Navy | Royal Canadian Navy | Royal Netherlands Navy
Produced	1941-1955
Number built	1,702
['Fairey Firefly FR.1 Z2030 Ringway 04.46 edited-2.jpg', 'Operational FAA Fairey Firefly FR.1 wearing late World War II camouflage']

","The Fairey Firefly was retired from the Royal Navy in 1956. Given that the current date is December 2022, we can calculate how many years ago it was retired by subtracting 1956 from 2022:

2022 - 1956 = 66

Final Answer: 66 years ago."
How many years ago was the INS Vikramaditya decommissioned in Soviet Union Russia?,26,navy vessel,1109,<num_years>,years,head,"category
navy vessel

India
Name	INS | Vikramaditya
Namesake	Vikramāditya
Operator	Indian Navy
Ordered	20 January 2004
Builder	Black Sea Shipyard, USSR, and Sevmash, Russia
Cost	$2.35 billion (refurbishment)
Launched	4 December 2008
Completed	19 April 2012
Commissioned	16 November 2013
In service	14 June 2014
Homeport	INS Kadamba, Karwar
Identification	Pennant number: R33 | MMSI number: 419000033
Motto	Strike Far, Strike Sure
Status	in active service

History

→ | Soviet Union → Russia
Name	Admiral Gorshkov
Namesake	Sergey Gorshkov
Builder	Chernomorskiy Yard, Nikolayev
Laid down	17 February 1978
Launched	1 April 1982
Commissioned	11 December 1987
Decommissioned	1996
Fate	Sold to the Indian Navy on 20 January 2004

General characteristics
Class and type	Modified | Kiev | -class aircraft carrier
Displacement	45,400 tons of loaded displacement
Length	284 metres (932 ft) (overall)
Beam	61 metres (200 ft)
Draught	10.2 metres (33 ft)
Decks	22
Installed power	6 turbo alternators and 6 diesel alternators which generate 18 MWe
Propulsion	8 turbo-pressurised boilers, 4 shafts, 4 geared steam turbines, generating 180,000 horsepower (134,226 kW)
Speed	+30 knots (56 km/h)
Range	13,500 nautical miles (25,000 km) at 18 knots (33 km/h)
Endurance	45 days
Complement	110 officers and 1500 sailors
Sensors and | processing systems	Long range Air Surveillance Radars, LESORUB-E, Resistor-E radar complex, CCS MK II communication complex and Link II tactical data system
Armament	4 × AK-630 CIWS | Barak 1 | ex-INS | Godavari | Barak 8 (LRSAM)in 48 vls cells
Aircraft carried	Maximum of 36 aircraft including | 26 × Mikoyan MiG-29K multi-role fighters | 10 × Kamov Ka-31 AEW&C and Kamov Ka-28 ASW helicopters
Aviation facilities	14-degree ski-jump | Three 30 m wide arrester gears and three restraining gears.

","The INS Vikramaditya was originally named Admiral Gorshkov and was decommissioned in 1996. The current year is December 2022. To find out how many years ago it was decommissioned, subtract 1996 from 2022: 

2022 - 1996 = 26.

Final Answer: 26 years ago."
How many years ago was the New York Stock Exchange founded?,229,monument,626,<num_years>,years,head,"category
monument

caption
New York Stock Exchange

infobox-image
New York Stock Exchange Facade 2015.jpg

Type
Stock exchange

Location
New York City, New York, U.S.

Founded
May 17, 1792 | ; 229 years ago |  ( | 1792-05-17 | )

Owner
Intercontinental Exchange

Key people
Jeffrey Sprecher (chairman) | Betty Liu (executive vice chairman) | Stacey Cunningham (president)

Currency
United States dollar

Number |  of listings
2,400

Market cap
US$26.2 trillion (2021)

Volume
US$20.161 trillion (2011)

Indices
Dow Jones Industrial Average | S&P 500 | NYSE Composite

Website
nyse.com

","The New York Stock Exchange was founded on May 17, 1792. The current year is December 2022. To find out how many years ago it was founded, subtract the founding year from the current year: 2022 - 1792 = 230.
Final Answer: 230 years ago."
How many years ago was the Supreme Administrative Court established?,146,court,254,<num_years>,years,head,"category
court

Supreme Administrative Court
Established	1876
Location	Judenplatz 11, Vienna
Website	vwgh.gv.at (in English)
['Verwaltungsgerichtshof', 'Wien - ehemalige Böhmische Hofkanzlei.JPG']

President
Currently	Rudolf Thienel
Since	1 January 2014

Vice President
Currently	Anna Sporrer
Since	January 2014

","The Supreme Administrative Court was established in 1876. Given that the current year is 2022, we can calculate how many years ago it was established by subtracting the establishment year from the current year: 2022 - 1876 = 146.
Final Answer: 146 years ago."
How many years ago was the Supreme Court of Argentina established?,159,court,253,<num_years>,years,head,"category
court

Supreme Court of Argentina
Established	January 15, 1863 | ; 159 years ago |  ( | 1863-01-15 | )
Location	Buenos Aires
Coordinates	34°36′08″S | 58°23′09″W |  / | 34.602120°S 58.385907°W |  / | -34.602120; -58.385907
Composition method	Presidential nomination with Senate of Argentina confirmation | (Judges) | Ministers of the Supreme Court | (President)
Authorized by	Argentine Constitution
Judge term length	75 years old. At that age, the President and the Senate can keep the judges for an additional term of five years, following the same process established for the appointment. The five-year extension can be repeated indefinitely.
Number of positions	5
Website	csjn | .gov | .ar
['Corte Suprema de Justicia de la Nación Argentina', 'Corte suprema argentina logo.png', 'ID 472 Palacio de Justicia de la Nación 5006.jpg | Palace of Justice, seat of the Supreme Court']

President of the Supreme Court
Currently	Horacio Rosatti
Since	1 October 2021 | ; 8 months ago |  ( | 1 October 2021 | )

Vice President of the Supreme Court
Currently	Carlos Rosenkrantz
Since	1 October 2021 | ; 8 months ago |  ( | 1 October 2021 | )

","The Supreme Court of Argentina was established on January 15, 1863. The current year is December 2022. To find out how many years ago it was established, subtract the establishment year from the current year: 2022 - 1863 = 159.
Final Answer: 159 years ago."
How many years ago was the Supreme Court of Israel established?,74,court,257,<num_years>,years,head,"category
court

Supreme Court of Israel
Established	1948 | ; 74 years ago |  ( | 1948 | )
Location	Givat Ram, Jerusalem
Composition method	Presidential appointment upon nomination by the Judicial Selection Committee
Authorized by	Basic Laws of Israel
Number of positions	15
Website	https://supreme.court.gov.il
['Hebrew | בית המשפט העליון | Arabic | المحكمة العليا', 'Emblem of Israel dark blue full.svg | Emblem of Israel']

President
Currently	Esther Hayut
Since	26 October 2017
Lead position ends	16 October 2023
Jurist term ends	16 October 2023

Deputy President
Currently	Uzi Vogelman
Since	9 May 2022
Lead position ends	16 October 2023
Jurist term ends	6 October 2024

","The Supreme Court of Israel was established in 1948. Given that the current year is 2022, we can calculate how many years ago it was established by subtracting 1948 from 2022:

2022 - 1948 = 74

Final Answer: 74 years ago."
How many years ago was the University of Cambridge founded?,813,university,606,<num_years>,years,head,"category
university

caption
University of Cambridge

infobox-image
University of Cambridge coat of arms.svg | Coat of arms

Other name
The Chancellor, Masters and Scholars of the University of Cambridge

Motto
Latin | Hinc lucem et pocula sacra

Motto in English
Literal: From here, light and sacred draughts. Non literal: From this place, we gain enlightenment and precious knowledge.

Type
Public research university

Established
circa |  1209 | ; 813 years ago |  ( | 1209 | )

Academic affiliations
Russell Group | EUA | G5 Universities | Golden Triangle | LERU | IARU | Universities UK

Endowment
£7.121 billion (including colleges)

Budget
£2.308 billion (excluding colleges)

Chancellor
The Lord Sainsbury of Turville

Vice-Chancellor
Stephen J. Toope

Academic staff
6,170 (2020)

Administrative staff
3,615 (excluding colleges)

Students
24,450 (2020)

Undergraduates
12,850 (2020)

Postgraduates
11,600 (2020)

Location
Cambridge | , | England

Campus
University town | 288 hectares (710 acres)

Colours
.mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000} | Cambridge Blue

Sporting affiliations
The Sporting Blue

Website
cam | .ac | .uk

","The University of Cambridge was established circa 1209. The current year is 2022. To find out how many years ago it was founded, subtract the founding year from the current year: 2022 - 1209 = 813.
Final Answer: 813 years ago."
How many years ago was the V/Line Corporation formed?,39,agency,1141,<num_years>,years,head,"category
agency

caption
V/Line Corporation

infobox-image
VLine logo (2014).svg

Corporation overview
Formed	.mw-parser-output .plainlist ol,.mw-parser-output .plainlist ul{line-height:inherit;list-style:none;margin:0;padding:0}.mw-parser-output .plainlist ol li,.mw-parser-output .plainlist ul li{margin-bottom:0} | 1 July 1983 |  ( | 1983-07-01 | ) | (as State Transport Authority brand) | 1 October 2003 |  ( | 2003-10-01 | ) | (as statutory corporation)
Preceding corporation	Victorian Railways
Type	Statutory authority
Employees	Increase |  2,190 | (June 2019)
Annual budget	AUD$932 million | (2018-19 income)
Ministers responsible	Ben Carroll, Minister for Public Transport | Tim Pallas, Treasurer
Corporation executives	Gabrielle Bell, Chair | Matt Carrick, CEO
Parent department	Department of Transport
Parent agency	Transport for Victoria
Key document	Transport Integration Act 2010
Website	vline | .com | .au

","The V/Line Corporation was formed on 1 July 1983. Given that the current date is December 2022, we need to calculate the number of years from 1983 to 2022.

1. Subtract the formation year from the current year: 2022 - 1983 = 39 years.
2. Since the formation date is in July and the current date is in December, the full 39 years have passed.

Final Answer: 39 years ago."
How many years ago was the current constitution established in Brazil?,34,country,424,<num_years>,years,head,"category
country

Federative Republic of Brazil | República Federativa do Brasil | (Portuguese)
['Flag of Brazil | Flag | Coat of arms of Brazil | Coat of arms']

Motto | Ordem e Progresso | (Portuguese) | ""Order and Progress""

Anthem | Hino Nacional Brasileiro | (Portuguese) | ""Brazilian National Anthem"" | Flag anthem | Hino à Bandeira Nacional | (Portuguese) | ""National Flag Anthem""

National seal | Selo Nacional do Brasil | National Seal of Brazil | National Seal of Brazil (color).svg
Capital	Brasília | 15°47′S | 47°52′W | ﻿ / ﻿ | 15.783°S 47.867°W | ﻿ / | -15.783; -47.867
Largest city	São Paulo | 23°33′S | 46°38′W | ﻿ / ﻿ | 23.550°S 46.633°W | ﻿ / | -23.550; -46.633
Official language | .mw-parser-output .nobold{font-weight:400} | and national language	Portuguese
Ethnic groups | (2010)	47.73% White | 43.13% Mixed | 7.61% Black | 1.09% East Asian | 0.43% Indigenous
Religion | (2010)	88.8% Christianity | -64.6% Roman Catholic | -22.2% Protestant | -2.0% Other Christian | 8.0% No religion | 2.0% Spiritism | 1.2% Other
Demonym(s)	Brazilian
Government	Federal presidential | republic
 President	Jair Bolsonaro
 Vice President	Hamilton Mourão
President of the | Chamber of Deputies	Arthur Lira
 President of the | Federal Senate	Rodrigo Pacheco
President of the | Supreme Federal Court	Luiz Fux
Legislature	National Congress
 Upper house	Federal Senate
 Lower house	Chamber of Deputies
['Location of Brazil']

Independence | from the United Kingdom of Portugal, Brazil and the Algarves
 Declared	7 September 1822
 Recognized	29 August 1825
 Republic	15 November 1889
 Current constitution	5 October 1988

Area
 Total	8,515,767 km | 2 | (3,287,956 sq mi) (5th)
 Water (%)	0.65

Population
 2019 estimate	210,147,125 (6th)
 Density	25/km | 2 | (64.7/sq mi) (200th)
GDP | (PPP)	2021 estimate
 Total	Increase |  $1.491 trillion (13th)
 Per capita	Increase |  $7,010 (87th)
GDP | (nominal)	2021 estimate
Gini | (2019)	Positive decrease |  53.4 | high |  · 10th
HDI | (2019)	Increase |  0.765 | high |  · 84th
Currency	Real (R$) (BRL)
Time zone	UTC−2 to −5 | (BRT)
Date format	dd/mm/yyyy (CE)
Mains electricity	220 V, 60 Hz and 127 V, 60 Hz
Driving side	right
Calling code	+55
ISO 3166 code	BR
Internet TLD	.br

","The current constitution of Brazil was established on 5 October 1988. Given that the current date is December 2022, we need to calculate the number of years from 1988 to 2022.

2022 - 1988 = 34

Therefore, the current constitution was established 34 years ago.
Final Answer: 34 years ago."
How many years ago was the first edition of Arkham Horror: The Card Game released?,6,game,1161,<num_years>,years,head,"category
game

caption
Arkham Horror: The Card Game

infobox-image
Arkham Horror Box.png

Other names
Arkham Horror: El Juego De Cartas, Arkham Horror: Il Gioco di Carte, Horror w Arkham: Gra Karciana, Arkham Horror: Das Kartenspiel, Ужас Аркхэма. Карточная игра

Designers
Nate French & MJ Newman

Publishers
Fantasy Flight Games

Publication
Q4 2016

Years active
2016 - present

Genres
Co-operative Living Card Game (LCG) with Deck Building

Languages
English, German, French, Portuguese, Spanish, Italian, Greek, Polish, Czech, Russian, Ukrainian

Players
1 - 4

Setup time
10 - 15 minutes | (excluding deck building)

Playing time
60 - 120 minutes

Random chance
Some (card drawing, deck building, skill tests)

Skills required
Card playing, Deck building, Logic, Strategy

Materials required
All included, expansions optional but all require base game.

Media type
Playing cards

Website
Arkham Horror: The Card Game - Fantasy Flight Games

","The first edition of Arkham Horror: The Card Game was published in Q4 2016. Assuming the current date is December 2022, we calculate the number of years from 2016 to 2022.

2022 - 2016 = 6 years

Final Answer: 6 years ago."
How many years ago was the first edition of Heroes Unlimited published?,38,game,1151,<num_years>,years,head,"category
game

caption
Heroes Unlimited

infobox-image
Heroes Unlimited 2nd ed RPG 1998.jpg | Front cover of | Heroes Unlimited, Revised Second Edition | , illustrated by Jim Steranko

Designers
Kevin Siembieda, Carmen Bellaire, Wayne Breaux Jr., Bill Coffin, Kevin Long, et al.

Publishers
Palladium Books

Publication
August 1984 |  ( | 1984-08 | ) | (1st edition) | April 1987 |  ( | 1987-04 | ) | (Rev. edition) | January 1993 |  ( | 1993-01 | ) | (rev. 9th print) | March 1998 |  ( | 1998-03 | ) | (2nd edition)

Years active
1984-present

Genres
Superhero

Languages
English

Systems
Megaversal

Website
palladiumbooks | .com

","The first edition of ""Heroes Unlimited"" was published in August 1984. Given that the current date is December 2022, we need to calculate the number of years from 1984 to 2022.

2022 - 1984 = 38

Therefore, the first edition was published 38 years ago.
Final Answer: 38 years ago."
How many years ago was this movie released?,20,movie,1077,<num_years>,years,head,"category
movie

8 Mile
Directed by	Curtis Hanson
Written by	Scott Silver
Produced by	Curtis Hanson | Brian Grazer | Jimmy Iovine
Starring	Eminem | Mekhi Phifer | Brittany Murphy | Kim Basinger | Eugene Byrd
Cinematography	Rodrigo Prieto
Edited by	Jay Rabinowitz | Craig Kitson
Music by	Eminem
Production | companies	Imagine Entertainment | Mikona Productions GmbH & Co. KG
Distributed by	Universal Pictures
Release date	November 8, 2002 |  ( | 2002-11-08 | )
Running time	110 minutes
Country	United States
Language	English
Budget	$41 million
Box office	$242.9 million
['Eight mile ver2.jpg | Theatrical release poster']

","The movie ""8 Mile"" was released on November 8, 2002. Given that the current date is December 2022, we can calculate the number of years since its release by subtracting the release year from the current year: 2022 - 2002 = 20 years. Since the release date in November has already passed in 2022, the full 20 years have elapsed.
Final Answer: 20 years ago."
