question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How old was Aruna Quadri when he reached number 10?,33,tabletennis,710,<num_years>,years,head,"category
tabletennis

infobox-image
ITTF World Tour 2017 German Open Aruna Quadri 02.jpg | Aruna Quadri at the ITTF World Tour 2017 German Open

Personal information
Nickname(s)	Rocky Aruna or Quadri Balboa
Nationality	Nigerian
Born	( | 1988-08-09 | ) | 9 August 1988 | (age 33)
Playing style	Attacker
Highest ranking	10 (May 2022)
Current ranking	11 (June 2022)
Club	TTC RhönSprudel Fulda-Maberzell

Men's table tennis

Representing | Nigeria

Commonwealth Games
[""Silver medal - second place | 2018 Gold Coast | Men's Singles""]

","To determine Aruna Quadri's age when he reached the highest ranking of 10, we need to use the information about his birth date and his highest ranking date.

1. Aruna Quadri was born on 9 August 1988.
2. His highest ranking was achieved in May 2022.

Now, let's calculate his age in May 2022:
- From 9 August 1988 to 8 August 2022, he would have turned 34.
- Since his birthday had not yet occurred by May 2022, he was still 33 years old.

Therefore, Aruna Quadri was 33 years old when he reached the number 10 ranking.

Final Answer: 33"
How old was Aruna Quadri when he won the silver medal in the 2018 Gold Coast Commonwealth Games?,30,tabletennis,710,<num_years>,years,head,"category
tabletennis

infobox-image
ITTF World Tour 2017 German Open Aruna Quadri 02.jpg | Aruna Quadri at the ITTF World Tour 2017 German Open

Personal information
Nickname(s)	Rocky Aruna or Quadri Balboa
Nationality	Nigerian
Born	( | 1988-08-09 | ) | 9 August 1988 | (age 33)
Playing style	Attacker
Highest ranking	10 (May 2022)
Current ranking	11 (June 2022)
Club	TTC RhönSprudel Fulda-Maberzell

Men's table tennis

Representing | Nigeria

Commonwealth Games
[""Silver medal - second place | 2018 Gold Coast | Men's Singles""]

","To determine Aruna Quadri's age when he won the silver medal in the 2018 Gold Coast Commonwealth Games, we need to follow these steps:

1. Identify the date of birth: Aruna Quadri was born on 9 August 1988.
2. Determine the year of the event: The event took place in 2018.
3. Calculate his age in 2018: 
   - From 9 August 1988 to 9 August 2018 is exactly 10 years.

Therefore, Aruna Quadri was 10 years old when he won the silver medal in the 2018 Gold Coast Commonwealth Games.

Final Answer: 10 years old"
How old was Aslam Watanjar when he stopped serving in the Afghanistan Army?,46,office holder,913,<num_years>,years,head,"category
office holder

General | Aslam Watanjar
['Aslam Watanjar.jpg | Watanjar, around the time of the Saur Revolution']

Minister of Defence

In office | 6 March 1990 - April 1992
Preceded by	Shahnawaz Tanai
Succeeded by	Ahmad Shah Massoud

In office | April - 28 July 1979
Preceded by	Abdul Qadir
Succeeded by	Hafizullah Amin

Minister of Internal Affairs

In office | 15 November 1988 - 6 March 1990
Preceded by	Sayed Mohammad Gulabzoy
Succeeded by	Raz Muhammad Paktin

In office | 28 July - 14 September 1979
Preceded by	Sherjan Mazdoryar
Succeeded by	Faqir Mohammad Faqir

In office | 8 July 1978 - 1979
Preceded by	Nur Ahmad Nur
Succeeded by	Sherjan Mazoryar

Minister of Communications

In office | 10 January 1980 - 1988
Preceded by	Mohammad Zarif
Succeeded by	Unknown

In office | 30 April 1978 - July 1978
Preceded by	Abdul Karim Attayee
Succeeded by	Sayed Mohammad Gulabzoy

Personal details
Born	1946 | Paktia Province, Kingdom of Afghanistan
Died	24 November 2000 | (2000-11-24) | (aged 53-54) | Odessa, Ukraine
Political party	People's Democratic Party of Affghanistan
Profession	Politician | Military officer

Military service
Allegiance	Afghanistan | Afghanistan
Years of service	1967-1992
Rank	Afgn-Army-Setar Jenral(General).svg |  Colonel General

","To determine Aslam Watanjar's age when he stopped serving in the Afghan Army, we need to calculate his age based on the years of service and the given birth year.

1. **Determine the end year of service:**
   - Years of service: 1967-1992
   - End year of service: 1992

2. **Calculate the duration of service:**
   - Duration = 1992 - 1967 = 25 years

3. **Determine the birth year:**
   - Born: 1946

4. **Calculate the age at the end of service:**
   - Age in 1992 = Birth year + Duration of service
   - Age in 1992 = 1946 + 25 = 1971

Since the table provides that Aslam Watanjar died in 2000 at the age of 53-54, we can confirm the calculation:
- 2000 - 1946 = 54 years old

Therefore, Aslam Watanjar was 54 years old when he stopped serving in the Afghan Army.

Final Answer: 54"
How old was Aslam Watanjar when he took office as the Minister of Defence?,44,office holder,913,<num_years>,years,head,"category
office holder

General | Aslam Watanjar
['Aslam Watanjar.jpg | Watanjar, around the time of the Saur Revolution']

Minister of Defence

In office | 6 March 1990 - April 1992
Preceded by	Shahnawaz Tanai
Succeeded by	Ahmad Shah Massoud

In office | April - 28 July 1979
Preceded by	Abdul Qadir
Succeeded by	Hafizullah Amin

Minister of Internal Affairs

In office | 15 November 1988 - 6 March 1990
Preceded by	Sayed Mohammad Gulabzoy
Succeeded by	Raz Muhammad Paktin

In office | 28 July - 14 September 1979
Preceded by	Sherjan Mazdoryar
Succeeded by	Faqir Mohammad Faqir

In office | 8 July 1978 - 1979
Preceded by	Nur Ahmad Nur
Succeeded by	Sherjan Mazoryar

Minister of Communications

In office | 10 January 1980 - 1988
Preceded by	Mohammad Zarif
Succeeded by	Unknown

In office | 30 April 1978 - July 1978
Preceded by	Abdul Karim Attayee
Succeeded by	Sayed Mohammad Gulabzoy

Personal details
Born	1946 | Paktia Province, Kingdom of Afghanistan
Died	24 November 2000 | (2000-11-24) | (aged 53-54) | Odessa, Ukraine
Political party	People's Democratic Party of Affghanistan
Profession	Politician | Military officer

Military service
Allegiance	Afghanistan | Afghanistan
Years of service	1967-1992
Rank	Afgn-Army-Setar Jenral(General).svg |  Colonel General

","To determine Aslam Watanjar's age when he became Minister of Defence, we need to find his birth year and the year he took office in that position.

From the information provided:
- Aslam Watanjar was born in 1946.
- He served as Minister of Defence from 6 March 1990 to April 1992.

Now, calculate his age in 1990:
- 1990 - 1946 = 44 years old.

Therefore, Aslam Watanjar was 44 years old when he took office as the Minister of Defence.
Final Answer: 44 years old"
How old was Atkinson when she won her first gold medal?,15,swimming,669,<num_years>,years,head,"category
swimming

caption
Charlotte Atkinson

Personal information
Nationality	Great Britain
Born	( | 1996-11-29 | ) | 29 November 1996 | (age 25) | Douglas, Isle of Man

Sport
Swimming
Strokes	Butterfly

Representing | Great Britain

European Championships (LC)
['Gold medal - first place | 2018 Glasgow | 4×100 m mixed medley']

Representing | Isle of Man

Island Games
['Gold medal - first place | 2011 Isle of Wight | 200 m backstroke', 'Gold medal - first place | 2011 Isle of Wight | 400 m medley', 'Gold medal - first place | 2013 Bermuda | 50 m backstroke', 'Gold medal - first place | 2013 Bermuda | 50 m butterfly', 'Gold medal - first place | 2015 Jersey | 50 m freestyle', 'Gold medal - first place | 2015 Jersey | 100 m freestyle', 'Gold medal - first place | 2015 Jersey | 50 m butterfly', 'Gold medal - first place | 2015 Jersey | 100 m butterfly', 'Gold medal - first place | 2015 Jersey | 200 m butterfly', 'Gold medal - first place | 2015 Jersey | 200 m medley', 'Gold medal - first place | 2015 Jersey | 4×50 m freestyle', 'Gold medal - first place | 2015 Jersey | 4×100 m medley', 'Silver medal - second place | 2011 Isle of Wight | 800 m freestyle', 'Silver medal - second place | 2011 Isle of Wight | 200 m butterfly', 'Silver medal - second place | 2013 Bermuda | 400 m freestyle', 'Silver medal - second place | 2013 Bermuda | 100 m butterfly', 'Silver medal - second place | 2013 Bermuda | 200 m butterfly', 'Silver medal - second place | 2013 Bermuda | 4×50 m medley', 'Silver medal - second place | 2015 Jersey | 4×100 m freestyle', 'Silver medal - second place | 2015 Jersey | 4×50 m medley', 'Bronze medal - third place | 2011 Isle of Wight | 200 m medley', 'Bronze medal - third place | 2013 Bermuda | 4×100 m medley']

","To determine Atkinson's age when she won her first gold medal, we need to identify the earliest gold medal win from the list provided and calculate her age at that time.

From the medals list:
- The earliest gold medal win is for the 200 m backstroke at the 2011 Isle of Wight Island Games.

Now, let's calculate her age in 2011:
- Charlotte Atkinson was born on November 29, 1996.
- In 2011, she would have been 2011 - 1996 = 15 years old.

Therefore, Atkinson was 15 years old when she won her first gold medal.
Final Answer: 15"
How old was Aude Billard when she was nominated as a Member of SATW?,45,scientist,321,<num_years>,years,head,"category
scientist

Aude Gemma Billard
Born	1971 (age 50-51) | Lausanne, Switzerland
Nationality	Swiss
Alma mater	B.S. and M.S. École Polytechnique Fédérale de Lausanne (EPFL), M.S. and Ph.D. University of Edinburgh
Known for	Applying machine learning to robotics to improve learning and task performance
Awards	2016 Nominated as Member of SATW, Swiss Academy of Engineering Sciences, 2016 Nominated for Outstanding Women in Academics SNSF, 2015 King-Sun Fu Best Transactions Paper Award, IEEE & Robotics and Automation Society, 2003 The Outstanding Young Person in Science and Innovation, Junior Chamber of Commerce, 2002 SNF Professeur Boursier, Career Award from Swiss National Science Foundation, 2001 Innovative Teaching Grant - Intel Corporation, 1999 Fellowship Medicus Foundation, 1996-97 Scholarship, Swiss National Science Foundation
['200903 EPFL Aude Billard Portrait.jpg | Portrait of Aude Billard']

Scientific career
Fields	Machine learning, robotics, physics
Institutions	École Polytechnique Fédérale de Lausanne (EPFL)
Website	http://lasa.epfl.ch/

","To determine Aude Billard's age when she was nominated as a Member of SATW, we need to follow these steps:

1. Identify the year she was nominated as a Member of SATW.
2. Determine her age in that year.

From the table, we can see that Aude Billard was nominated as a Member of SATW in 2016.

Next, we need to find out how old she was in 2016. According to the table, Aude Billard was born in 1971. 

To calculate her age in 2016:
\[ 2016 - 1971 = 45 \]

Therefore, Aude Billard was 45 years old when she was nominated as a Member of SATW.

Final Answer: 45"
How old was Aude Gemma Billard when she was nominated as a Member of SATW?,45,scientist,321,<num_years>,years,head,"category
scientist

Aude Gemma Billard
Born	1971 (age 50-51) | Lausanne, Switzerland
Nationality	Swiss
Alma mater	B.S. and M.S. École Polytechnique Fédérale de Lausanne (EPFL), M.S. and Ph.D. University of Edinburgh
Known for	Applying machine learning to robotics to improve learning and task performance
Awards	2016 Nominated as Member of SATW, Swiss Academy of Engineering Sciences, 2016 Nominated for Outstanding Women in Academics SNSF, 2015 King-Sun Fu Best Transactions Paper Award, IEEE & Robotics and Automation Society, 2003 The Outstanding Young Person in Science and Innovation, Junior Chamber of Commerce, 2002 SNF Professeur Boursier, Career Award from Swiss National Science Foundation, 2001 Innovative Teaching Grant - Intel Corporation, 1999 Fellowship Medicus Foundation, 1996-97 Scholarship, Swiss National Science Foundation
['200903 EPFL Aude Billard Portrait.jpg | Portrait of Aude Billard']

Scientific career
Fields	Machine learning, robotics, physics
Institutions	École Polytechnique Fédérale de Lausanne (EPFL)
Website	http://lasa.epfl.ch/

","To determine Aude Gemma Billard's age when she was nominated as a Member of SATW, we need to follow these steps:

1. Identify the year she was nominated as a Member of SATW.
2. Determine her age in that year.

From the table, we can see that she was nominated as a Member of SATW in 2016.

Next, we need to find out her age in 2016. According to the table, Aude Gemma Billard was born in 1971. 

Calculating her age in 2016:
2016 - 1971 = 45

Therefore, Aude Gemma Billard was 45 years old when she was nominated as a Member of SATW.

Final Answer: 45"
How old was B. J. Neufeld when he received his last medal?,36,curling,281,<num_years>,years,head,"category
curling

B. J. Neufeld
Born	Brendan Neufeld | ( | 1986-02-28 | ) | February 28, 1986 | (age 36) | Winnipeg, Manitoba
['Curler', 'B. J. Neufeld 2018.jpg | B. J. Neufeld at the 2018 Elite 10.']

Team
Curling club	Fort Rouge CC, | Winnipeg, MB
Skip	Matt Dunstone
Third	B. J. Neufeld
Second	Colton Lott
Lead	Ryan Harnden

Career
Member Association	Manitoba (2007-2018; 2022-present) | Alberta (2018-2022)
Brier appearances	7 (2016, 2017, 2018, 2019, 2020, 2021, 2022)
World Championship | appearances	1 (2019)
Top CTRS ranking	1st (2014-15)
Grand Slam victories	7 (2010 Masters, 2011 Canadian Open (Jan.), 2011 Canadian Open (Dec.), 2014 National (Nov.), 2015 Elite 10, 2015 Masters, 2018 Elite 10 (Mar.))

Men's Curling

Representing | Canada

World Men's Curling Championship
['Silver medal - second place | 2019 Lethbridge']

Representing | Manitoba

Canadian Olympic Curling Trials
['Bronze medal - third place | 2021 Saskatoon']

Tim Hortons Brier
['Silver medal - second place | 2021 Calgary']

Representing | Alberta

Representing | Alberta | Wild Card

","To determine how old B. J. Neufeld was when he received his last medal, we need to identify the most recent medal and calculate his age at that time.

From the information provided:
- His last medal was a silver medal at the Tim Hortons Brier in 2021, where he finished second in Calgary.

B. J. Neufeld was born on February 28, 1986. The event took place in 2021.

Calculating his age in 2021:
- Since his birthday (February 28) is before the end of 2021, he would have turned 35 in 2021.

Therefore, B. J. Neufeld was 35 years old when he received his last medal.
Final Answer: 35"
How old was Babe Young when he began his MLB career?,21,baseball,401,<num_years>,years,head,"category
baseball

Babe Young
['Babe young baseball card.jpg']

First baseman

Born | ( | 1915-07-01 | ) | July 1, 1915 | Astoria, New York

Died | December 25, 1983 | (1983-12-25) | (aged 68) | Everett, Massachusetts

Batted | Left | Threw | Left

MLB debut
['September 26, 1936, for the New York Giants']

Last MLB appearance
['October 2, 1948, for the St. Louis Cardinals']

MLB statistics
Batting average	.273
Home runs	79
Runs batted in	415

Teams
['New York Giants (1936, 1939-1942, 1946-1947) | Cincinnati Reds (1947-1948) | St. Louis Cardinals (1948)']

","To determine how old Babe Young was when he began his MLB career, we need to calculate the difference between his birth year and the year he made his MLB debut.

1. Babe Young's birth year: 1915
2. MLB debut year: 1936
3. Calculate the age: 1936 - 1915 = 21

Therefore, Babe Young was 21 years old when he began his MLB career.
Final Answer: 21"
How old was Babe Young when he made his MLB debut?,21,baseball,401,<num_years>,years,head,"category
baseball

Babe Young
['Babe young baseball card.jpg']

First baseman

Born | ( | 1915-07-01 | ) | July 1, 1915 | Astoria, New York

Died | December 25, 1983 | (1983-12-25) | (aged 68) | Everett, Massachusetts

Batted | Left | Threw | Left

MLB debut
['September 26, 1936, for the New York Giants']

Last MLB appearance
['October 2, 1948, for the St. Louis Cardinals']

MLB statistics
Batting average	.273
Home runs	79
Runs batted in	415

Teams
['New York Giants (1936, 1939-1942, 1946-1947) | Cincinnati Reds (1947-1948) | St. Louis Cardinals (1948)']

","To determine how old Babe Young was when he made his MLB debut, we need to calculate the difference between the date of his MLB debut and his birthdate.

1. Babe Young's MLB debut was on September 26, 1936.
2. His birthdate was July 1, 1915.
3. We need to count the years and months between these dates.

From July 1, 1915, to July 1, 1936, is 21 years.
From July 1, 1936, to September 26, 1936, is 2 months and 26 days.

Therefore, Babe Young was 21 years and 2 months and 26 days old when he made his MLB debut.

Final Answer: Babe Young was 21 years old when he made his MLB debut."
How old was Bayinnaung when he began his reign as Suzerain of Siam?,48,emperor,119,<num_years>,years,head,"category
emperor

Bayinnaung | ဘုရင့်နောင်
['Bayinnaung.JPG | Statue of Bayinnaung in front of the National Museum of Myanmar']

King of Burma and dominions | Hanthawaddy (1552-1581) | Ava (1555-1581) | Shan states (1557-1581) | Manipur (1560-1581) | Chinese Shan states (1562-1581) | South Arakan (1580-1581)
Reign	30 April 1550 - 10 October 1581
Coronation	11 January 1551 at Toungoo | 12 January 1554 at Pegu
Predecessor	Tabinshwehti
Successor	Nanda
Chief Minister	Binnya Dala (1559-1573)

Suzerain of Lan Na
Reign	2 April 1558 - 10 October 1581
Predecessor	New office
Successor	Nanda
King	Mekuti (1558-1563) | Visuddhadevi (1565-1579) | Nawrahta Minsaw (1579-1581)

Suzerain of Siam
Reign	18 February 1564 - 10 October 1581
Predecessor	New office
Successor	Nanda
King	Mahinthrathirat (1564-1568) | Maha Thammarachathirat (1569-1581)

Suzerain of Lan Xang
Reign	2 January 1565 - c. January 1568 | February 1570 - early 1572 | 6 December 1574 - 10 October 1581
Predecessor	New office
Successor	Nanda
King	Maing Pat Sawbwa (1565-1568, 1570-1572) | Maha Ouparat (1574-1581)
Born	16 January 1516 | Wednesday, 12th waxing of Tabodwe 877 ME | Toungoo (Taungoo)
Died	10 October 1581 | (1581-10-10) | (aged 65) | Tuesday, Full moon of Tazaungmon 943 ME | Pegu (Bago)
Burial	15 October 1581 | Kanbawzathadi Palace
Consort	Atula Thiri | Sanda Dewi | Yaza Dewi
Issue | among others...	Inwa Mibaya | Nanda | Nawrahta Minsaw | Nyaungyan | Min Khin Saw | Yaza Datu Kalaya | Thiri Thudhamma Yaza

Regnal name
House	Toungoo
Father	Mingyi Swe
Mother	Shin Myo Myat
Religion	Theravada Buddhism
['Śrī Tribhuvana Aditya Pavara Paṇḍita Sudharma Rājā Maha Adhipati သီရိ တြိဘု၀နာဒိတျ ပ၀ရ ပဏ္ဍိတ သုဓမ္မရာဇာ မဟာဓိပတိ']

","To determine how old Bayinnaung was when he began his reign as Suzerain of Siam, we need to find the start year of his reign over Siam and compare it to his birth year.

From the information provided:
- Bayinnaung's reign as Suzerain of Siam started on 18 February 1564.
- Bayinnaung was born on 16 January 1516.

Now, calculate the age:
- In 1564, Bayinnaung would have turned 48 years old by February.

Therefore, Bayinnaung was 48 years old when he began his reign as Suzerain of Siam.
Final Answer: 48 years old"
How old was Belus Smawley when he attended Appalachian State in 1939?,21,basketball,566,<num_years>,years,head,"category
basketball

caption
Belus Smawley

infobox-image
Belus Smawley Bennett ad (cropped).jpg | Smayley in a Bennett's Prune Juice advertisement, circa 1950.

Personal information
Born	( | 1918-03-18 | ) | March 18, 1918 | Ellenboro, North Carolina
Died	April 24, 2003 | (2003-04-24) | (aged 85) | Mooresville, North Carolina
Listed height	6 ft 1 in (1.85 m)
Listed weight	195 lb (88 kg)

Career information
High school	Ellenboro | (Ellenboro, North Carolina)
College	Appalachian State (1939-1943)
Playing career	1946-1952
Position	Shooting guard
Number	14, 2, 10, 8, 5
Coaching career	1951-1956

Career history

As player
1946-1950	St. Louis Bombers
1950	Syracuse Nationals
1950-1952	Baltimore Bullets

As coach
1942-1943	Appalachian State
1951-1956	Pembroke State

Career highlights and awards

As player | NAIA Tournament MVP (1943) | As coach | North State Conference champion (1943) | North State Conference Coach of the Year (1943)

Stats | Edit this at Wikidata |  at NBA.com

Stats | Edit this at Wikidata |  at Basketball-Reference.com

Career coaching record
College	57-58 (.496)

","To determine how old Belus Smawley was when he attended Appalachian State in 1939, we need to calculate his age based on his birth year and the year he started college.

From the information provided:
- Belus Smawley was born on March 18, 1918.
- He attended Appalachian State from 1939 to 1943.

We can calculate his age in 1939 by subtracting his birth year from 1939:
1939 - 1918 = 21

Therefore, Belus Smawley was 21 years old when he attended Appalachian State in 1939.
Final Answer: 21"
How old was Benedict Cumberbatch when he began acting?,22,actor,3,<num_years>,years,head,"category
actor

Benedict Cumberbatch | CBE
Born	Benedict Timothy Carlton Cumberbatch | ( | 1976-07-19 | ) | 19 July 1976 | (age 45) | Hammersmith, London, England
Alma mater	University of Manchester | London Academy of Music and Dramatic Art
Occupation	Actor
Years active	1998-present
Works	Full list
Spouse(s)	Sophie Hunter | ( | married | 2015 | )
Children	3
Parent(s)	Timothy Carlton | Wanda Ventham
Relatives	Henry Carlton Cumberbatch (grandfather) | Henry Arnold Cumberbatch (great-grandfather) | Robert William Cumberbatch (great-great-grandfather)
Awards	Full list
['BCumberbatch Comic-Con 2019.jpg | Cumberbatch at the 2019 San Diego Comic-Con', ""Cumberbatch's voice ( | 0 | 43 | ) | from the BBC programme Front Row, 23 December 2010""]

","To determine how old Benedict Cumberbatch was when he began acting, we need to look at his birth year and the year he started his acting career.

From the information provided:
- Benedict Cumberbatch was born on July 19, 1976.
- His years active in the occupation of actor are listed as 1998-present.

We calculate the age when he began acting by subtracting his birth year from the start year of his acting career:
1998 - 1976 = 22

Therefore, Benedict Cumberbatch was 22 years old when he began acting.
Final Answer: 22"
How old was Benedict Cumberbatch when he started acting?,22,actor,3,<num_years>,years,head,"category
actor

Benedict Cumberbatch | CBE
Born	Benedict Timothy Carlton Cumberbatch | ( | 1976-07-19 | ) | 19 July 1976 | (age 45) | Hammersmith, London, England
Alma mater	University of Manchester | London Academy of Music and Dramatic Art
Occupation	Actor
Years active	1998-present
Works	Full list
Spouse(s)	Sophie Hunter | ( | married | 2015 | )
Children	3
Parent(s)	Timothy Carlton | Wanda Ventham
Relatives	Henry Carlton Cumberbatch (grandfather) | Henry Arnold Cumberbatch (great-grandfather) | Robert William Cumberbatch (great-great-grandfather)
Awards	Full list
['BCumberbatch Comic-Con 2019.jpg | Cumberbatch at the 2019 San Diego Comic-Con', ""Cumberbatch's voice ( | 0 | 43 | ) | from the BBC programme Front Row, 23 December 2010""]

","To determine how old Benedict Cumberbatch was when he started acting, we need to use the information provided in the table about his birth year and his years active.

1. **Birth Year**: Benedict Cumberbatch was born on July 19, 1976.
2. **Years Active**: His years active are listed as 1998-present.

To find out how old he was when he started acting in 1998, we calculate the difference between 1998 and 1976.

\[ 1998 - 1976 = 22 \]

Therefore, Benedict Cumberbatch was 22 years old when he started acting.

Final Answer: 22"
How old was Benny McCoy when he made his MLB debut?,23,baseball,405,<num_years>,years,head,"category
baseball

Benny McCoy
['Benny McCoy 1.jpg | Benny McCoy - | Double Play | baseball card, 1941, #130']

Second baseman / Shortstop

Born | ( | 1915-11-09 | ) | November 9, 1915 | Jenison, Michigan

Died | November 9, 2011 | (2011-11-09) | (aged 96) | Grandville, Michigan

Batted | Left | Threw | Right

MLB debut
['September 14, 1938, for the Detroit Tigers']

Last MLB appearance
['September 28, 1941, for the Philadelphia Athletics']

MLB statistics
Batting average	.269
Hits	327
RBI	156

Teams
['Detroit Tigers (1938-1939) | Philadelphia Athletics (1940-1941)']

","To determine Benny McCoy's age at his MLB debut, we need to calculate the difference between the date of his MLB debut and his birthdate.

Benny McCoy's MLB debut was on September 14, 1938.
He was born on November 9, 1915.

First, we calculate his age as of November 9, 1938:
- From November 9, 1915, to November 9, 1938, is 23 years.

Since his MLB debut was on September 14, 1938, he had not yet reached his 24th birthday.

Therefore, Benny McCoy was 23 years old when he made his MLB debut.

Final Answer: 23 years old"
How old was Bev Francis when she made her pro debut in 1983?,28,body builder,778,<num_years>,years,head,"category
body builder

Bev Francis
['Bodybuilder', 'Bev Francis with Dr. DeFabio.jpg | Francis interviewed in 2011']

Personal info
Born	( | 1955-02-15 | ) | 15 February 1955 | (age 67) | Geelong, Victoria, Australia
Height	5 ft 5 in (1.65 m)
Weight	160 lb (73 kg)

Professional career
Pro-debut	.mw-parser-output ul.cslist,.mw-parser-output ul.sslist{margin:0;padding:0;display:inline-block;list-style:none}.mw-parser-output ul.cslist-embedded{display:inline}.mw-parser-output .cslist li,.mw-parser-output .sslist li{margin:0;padding:0 .25em 0 0;display:inline-block}.mw-parser-output .cslist li:after{content:"", ""}.mw-parser-output .sslist li:after{content:""; ""}.mw-parser-output .cslist li:last-child:after,.mw-parser-output .sslist li:last-child:after{content:none} | Caesars World Cup | 1983
Best win	IFBB World Pro Championships | 1987
Predecessor	Juliette Bergmann
Successor	Dona Oliveira
Active	Retired 1991

","To determine how old Bev Francis was when she made her pro debut in 1983, we need to calculate the difference between 1983 and her birth year, 1955.

1. Identify the birth year: 1955
2. Identify the pro-debut year: 1983
3. Calculate the age: 1983 - 1955 = 28

Therefore, Bev Francis was 28 years old when she made her pro debut in 1983.
Final Answer: 28"
How old was Bev Francis when she turned pro?,28,body builder,778,<num_years>,years,head,"category
body builder

Bev Francis
['Bodybuilder', 'Bev Francis with Dr. DeFabio.jpg | Francis interviewed in 2011']

Personal info
Born	( | 1955-02-15 | ) | 15 February 1955 | (age 67) | Geelong, Victoria, Australia
Height	5 ft 5 in (1.65 m)
Weight	160 lb (73 kg)

Professional career
Pro-debut	.mw-parser-output ul.cslist,.mw-parser-output ul.sslist{margin:0;padding:0;display:inline-block;list-style:none}.mw-parser-output ul.cslist-embedded{display:inline}.mw-parser-output .cslist li,.mw-parser-output .sslist li{margin:0;padding:0 .25em 0 0;display:inline-block}.mw-parser-output .cslist li:after{content:"", ""}.mw-parser-output .sslist li:after{content:""; ""}.mw-parser-output .cslist li:last-child:after,.mw-parser-output .sslist li:last-child:after{content:none} | Caesars World Cup | 1983
Best win	IFBB World Pro Championships | 1987
Predecessor	Juliette Bergmann
Successor	Dona Oliveira
Active	Retired 1991

","To determine how old Bev Francis was when she turned pro, we need to identify her birth year and the year she made her professional debut.

From the information provided:
- Bev Francis was born on 15 February 1955.
- Her professional debut was in 1983 at the Caesars World Cup.

Next, we calculate her age in 1983:
- 1983 - 1955 = 28

Therefore, Bev Francis was 28 years old when she turned pro.

Final Answer: 28"
How old was Bill Hosket when he received the NBA champion award in 1970?,24,basketball,569,<num_years>,years,head,"category
basketball

caption
Bill Hosket

infobox-image
Bill Hosket Jr 1969.jpg | Hosket in 1969

Personal information
Born	( | 1946-12-20 | ) | December 20, 1946 | (age 75) | Dayton, Ohio
Nationality	American
Listed height	6 ft 8 in (2.03 m)
Listed weight	225 lb (102 kg)

Career information
High school	Belmont (Dayton, Ohio)
College	Ohio State (1965-1968)
NBA draft	1968 / Round: 1 / Pick: 10th overall
Playing career	1968-1972
Position	Power forward / Center
Number	20, 25
['Selected by the New York Knicks']

Career history
1968-1970	New York Knicks
1970-1972	Buffalo Braves

Career highlights and awards
['NBA champion (1970) | Fourth-team | Parade | All-American (1964)']

Career NBA statistics
Points	573 (4.0 ppg)
Rebounds	355 (2.5 rpg)
Assists	94 (0.7 apg)

Stats | Edit this at Wikidata |  at NBA.com

Stats | Edit this at Wikidata |  at Basketball-Reference.com

Men's basketball

Representing | United States

Olympic Games
['Gold medal - first place | 1968 Mexico City | Team competition']

","To determine how old Bill Hosket was when he received the NBA champion award in 1970, we need to follow these steps:

1. Identify the birth year of Bill Hosket from the ""Personal information"" section.
2. Calculate the age of Bill Hosket in 1970.

From the table, we can see that Bill Hosket was born on December 20, 1946.

Now, let's calculate his age in 1970:
- 1970 - 1946 = 24 years old

Therefore, Bill Hosket was 24 years old when he received the NBA champion award in 1970.

Final Answer: 24"
How old was Blaze Riorden when he won the America East Defensive Player of the Year in 2016?,2,lacrosse,642,<num_years>,years,head,"category
lacrosse

caption
Blaze Riorden

Born
( | 1994-02-13 | ) | February 13, 1994 | (age 28)

Nationality
American

Height
6 ft 0 in (1.83 m)

Weight
215 pounds (98 kg)

Shoots
Left

Position
Goalie (field), Forward (box)

NCAA team
Albany (2016)

NLL team | Former teams
Philadelphia Wings | Buffalo Bandits

MLL draft
51st overall, 2016 | Rochester Rattlers

MLL teams
Rochester/Dallas Rattlers

PLL team
Chaos

Career highlights
['NCAA | America East Defensive Player of the Year (2016) | Third Team All American (2016) | 3x First Team All America East (2014-16) | Second Team All America East (2013) | America East All-Rookie Team (2013) | Albany all-time leader in saves (849) | PLL | 3x Oren Lyons Goalie of the Year (2019-21) | 2x All-Star (2019, 2021) | Jim Brown Most Valuable Player (2021)']

Representing | United States

World Indoor Lacrosse Championship
['Third place | 2015 Onondaga', 'Third place | 2019 Langley']

","To determine Blaze Riorden's age when he won the America East Defensive Player of the Year in 2016, we need to follow these steps:

1. Identify the year Blaze won the award: 2016
2. Determine Blaze's birth year: 1994 (from the ""Born"" row in the table)
3. Calculate the difference between 2016 and 1994

2016 - 1994 = 22

Final Answer: Blaze Riorden was 22 years old when he won the America East Defensive Player of the Year in 2016."
